POSTED DATE,TRANSACTION DATE,TRANSACTION TIME,TRANSACTION NUMBER,TRANSPONDER/LICENSE PLATE,AGENCY NAME,LANE,AXLE,DESCRPTION / PLAZA NAME,AMOUNT
11/10/2020,09/22/2020,07:26:58 AM,32324971243,2882991-IN,Florida Turnpike Enterprise,60S,3,SR23 NORMANDY MAIN SB MP42,($0.40)
11/10/2020,11/09/2020,08:46:36 PM,32325007637,2842016-IN,Florida Turnpike Enterprise,5D,5,EVERGLADES WEST,($11.76)
11/09/2020,10/31/2020,05:36:34 PM,32324832162,2852189-IN,Miami-Dade Expressway Authority,64S,3,SR836 WEST (AT 97TH AVE),($1.32)
11/09/2020,10/31/2020,04:27:07 PM,32324814366,2852183-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/31/2020,03:19:32 PM,32324814282,2852187-IN,Miami-Dade Expressway Authority,22S,3,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/31/2020,04:42:45 PM,32324814419,2852189-IN,Miami-Dade Expressway Authority,43S,3,SR 924 EAST (42ND AVE),($0.94)
11/09/2020,10/31/2020,01:45:47 PM,32324814136,2852183-IN,Miami-Dade Expressway Authority,12S,3,SR 874 NORTH (AT TURNPIKE),($0.46)
11/09/2020,10/31/2020,03:21:05 PM,32324814248,2852187-IN,Miami-Dade Expressway Authority,42S,2,SR 924 EAST (42ND AVE),($0.47)
11/09/2020,10/31/2020,04:41:15 PM,32324814379,2852189-IN,Miami-Dade Expressway Authority,22S,3,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/31/2020,01:50:17 PM,32324814128,2852183-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/09/2020,10/31/2020,03:06:09 PM,32324814229,2852187-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/09/2020,10/31/2020,04:27:52 PM,32324814370,2852189-IN,Miami-Dade Expressway Authority,41S,3,SR 874 NORTH (AT SR826),($0.94)
11/09/2020,10/31/2020,03:19:07 PM,32324814273,2852184-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/31/2020,01:47:08 PM,32324814117,2852183-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/09/2020,10/31/2020,03:01:40 PM,32324814213,2852187-IN,Miami-Dade Expressway Authority,12S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/09/2020,10/31/2020,04:23:25 PM,32324814353,2852189-IN,Miami-Dade Expressway Authority,12S,3,SR 874 NORTH (AT TURNPIKE),($0.46)
11/09/2020,10/31/2020,03:05:16 PM,32324814205,2852184-IN,Miami-Dade Expressway Authority,42S,2,SR 874 NORTH (AT SR826),($0.47)
11/09/2020,10/31/2020,04:28:37 PM,32324808294,2852183-IN,Miami-Dade Expressway Authority,82S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/31/2020,04:24:48 PM,32324808291,2852189-IN,Miami-Dade Expressway Authority,21S,3,SR 874 NORTH (KILLIAN),($0.46)
11/09/2020,10/31/2020,03:02:57 PM,32324814195,2852187-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/09/2020,10/31/2020,03:00:56 PM,32324814198,2852184-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/09/2020,10/31/2020,02:03:54 PM,32324808238,2852183-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/31/2020,01:49:59 PM,32324814134,2852180-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/09/2020,10/31/2020,03:02:13 PM,32324814204,2852184-IN,Miami-Dade Expressway Authority,21S,3,SR 874 NORTH (KILLIAN),($0.46)
11/09/2020,10/28/2020,05:42:14 AM,32324780431,2852172-IN,Miami-Dade Expressway Authority,63S,2,SR 874 SOUTH (AT SR826),($0.47)
11/09/2020,10/31/2020,12:17:09 AM,32324768893,2852183-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/31/2020,06:03:43 AM,32324768952,2852189-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/30/2020,11:33:11 PM,32324768876,2852183-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/31/2020,06:05:06 AM,32324768946,2852189-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/31/2020,12:41:40 AM,32324768883,2852181-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/31/2020,12:11:03 AM,32324768886,2852174-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/31/2020,06:00:10 AM,32324757533,2852189-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/09/2020,10/31/2020,02:10:50 AM,32324768889,2852187-IN,Miami-Dade Expressway Authority,82S,2,SR 924 WEST (57TH AVE),($0.47)
11/09/2020,10/31/2020,05:18:15 AM,32324768917,2852172-IN,Miami-Dade Expressway Authority,63S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/09/2020,10/31/2020,05:44:15 AM,32324757530,2852189-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/31/2020,02:25:21 AM,32324757507,2852184-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/31/2020,02:24:19 AM,32324757503,2852187-IN,Miami-Dade Expressway Authority,63S,2,SR 874 SOUTH (AT SR826),($0.47)
11/09/2020,10/30/2020,11:51:08 PM,32324768878,2852174-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/31/2020,05:21:43 AM,32324757520,2852172-IN,Miami-Dade Expressway Authority,82S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/09/2020,10/28/2020,03:34:36 AM,32324763873,2852189-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/28/2020,02:03:19 AM,32324759449,2852183-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/28/2020,01:59:00 AM,32324746240,2852183-IN,Miami-Dade Expressway Authority,63S,2,SR 874 SOUTH (AT SR826),($0.47)
11/09/2020,11/09/2020,05:50:17 PM,32324730314,2842053-IN,Florida Turnpike Enterprise,50S,5,SR23 NEW WORLD MAIN NB MP43,($0.80)
11/09/2020,10/31/2020,12:13:56 AM,32324691625,2852183-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/09/2020,10/30/2020,11:59:45 PM,32324691620,2852183-IN,Miami-Dade Expressway Authority,82S,3,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/31/2020,12:18:41 AM,32324684494,2852183-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/31/2020,12:30:01 AM,32324691645,2852174-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/31/2020,12:40:15 AM,32324691652,2852181-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/31/2020,12:31:29 AM,32324691628,2852174-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/30/2020,08:33:40 PM,32324691562,2852181-IN,Miami-Dade Expressway Authority,82S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/31/2020,12:26:56 AM,32324691622,2852174-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/09/2020,10/30/2020,08:31:48 PM,32324691545,2852181-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/31/2020,12:36:51 AM,32324684496,2852181-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/09/2020,10/31/2020,02:28:39 AM,32324691655,2852187-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/31/2020,02:27:22 AM,32324691644,2852187-IN,Miami-Dade Expressway Authority,83S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/31/2020,12:00:47 AM,32324691624,2852172-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/31/2020,12:12:40 AM,32324691619,2852174-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/31/2020,02:09:20 AM,32324684498,2852187-IN,Miami-Dade Expressway Authority,62S,2,SR 924 WEST (42ND AVE),($0.47)
11/09/2020,10/31/2020,02:26:37 AM,32324691639,2852184-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/31/2020,02:51:04 AM,32324684502,2852172-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/30/2020,10:48:29 PM,32324691583,2852174-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/28/2020,03:45:33 AM,32324676313,2852189-IN,Miami-Dade Expressway Authority,65S,3,SR836 WEST (AT 97TH AVE),($1.32)
11/09/2020,10/30/2020,07:52:35 PM,32324669599,2852184-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/09/2020,10/30/2020,07:55:54 PM,32324664826,2852184-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/09/2020,10/30/2020,05:19:34 PM,32324669059,2852189-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/30/2020,03:31:14 PM,32324668820,2852187-IN,Miami-Dade Expressway Authority,43S,3,SR 924 EAST (42ND AVE),($0.94)
11/09/2020,10/30/2020,05:21:10 PM,32324669050,2852189-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/30/2020,03:29:40 PM,32324668811,2852187-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/30/2020,01:59:10 PM,32324658533,2852181-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/30/2020,03:52:20 PM,32324668856,2852189-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/30/2020,03:07:07 PM,32324668780,2852187-IN,Miami-Dade Expressway Authority,13S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/09/2020,10/30/2020,01:57:34 PM,32324658465,2852181-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/30/2020,03:33:56 PM,32324668819,2852189-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/09/2020,10/30/2020,01:39:37 PM,32324662871,2852172-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/30/2020,02:39:58 PM,32324668731,2852174-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/30/2020,03:11:59 PM,32324668773,2852187-IN,Miami-Dade Expressway Authority,42S,2,SR 874 NORTH (AT SR826),($0.47)
11/09/2020,10/30/2020,03:30:43 PM,32324668815,2852189-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/09/2020,10/30/2020,03:37:01 PM,32324668821,2852184-IN,Miami-Dade Expressway Authority,83S,5,SR112 WEST (32ND AVE),($0.66)
11/09/2020,10/30/2020,02:38:04 PM,32324668647,2852174-IN,Miami-Dade Expressway Authority,61S,5,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/30/2020,01:56:13 PM,32324664059,2852180-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/09/2020,10/30/2020,01:35:57 PM,32324662449,2852172-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/09/2020,10/30/2020,03:34:55 PM,32324664290,2852184-IN,Miami-Dade Expressway Authority,64S,4,SR112 WEST (17TH AVE),($0.66)
11/09/2020,10/30/2020,03:29:22 PM,32324668805,2852189-IN,Miami-Dade Expressway Authority,12S,3,SR 874 NORTH (AT TURNPIKE),($0.46)
11/09/2020,10/30/2020,03:08:37 PM,32324664249,2852187-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/09/2020,10/30/2020,04:18:00 PM,32324664350,2852174-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/30/2020,01:52:46 PM,32324658362,2852180-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/09/2020,10/30/2020,01:41:38 PM,32324657440,2852172-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/30/2020,01:26:08 PM,32324662076,2852184-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/30/2020,01:12:44 PM,32324661400,2852184-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/09/2020,10/30/2020,01:09:41 PM,32324655512,2852184-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/09/2020,10/30/2020,01:08:22 PM,32324655375,2852184-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/09/2020,10/30/2020,01:10:50 PM,32324661319,2852181-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/09/2020,10/30/2020,01:09:19 PM,32324661264,2852181-IN,Miami-Dade Expressway Authority,12S,3,SR 874 NORTH (AT TURNPIKE),($0.46)
11/09/2020,10/30/2020,01:24:04 PM,32324655904,2852174-IN,Miami-Dade Expressway Authority,22S,2,SR 924 EAST (57TH AVE),($0.47)
11/09/2020,10/30/2020,01:27:52 PM,32324656005,2852181-IN,Miami-Dade Expressway Authority,22S,3,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/30/2020,01:09:19 PM,32324655479,2852174-IN,Miami-Dade Expressway Authority,42S,2,SR 874 NORTH (AT SR826),($0.47)
11/09/2020,10/30/2020,01:14:04 PM,32324655668,2852181-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/09/2020,10/30/2020,01:06:14 PM,32324654905,2852174-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/09/2020,10/30/2020,01:04:58 PM,32324654576,2852174-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/09/2020,11/09/2020,06:00:49 PM,32324628395,2852174-IN,Florida Turnpike Enterprise,4D,5,SR417 CELEBRATION MAINLINE MP1,($3.20)
11/09/2020,10/27/2020,11:01:10 PM,32324611014,2852181-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/09/2020,11/09/2020,06:32:09 PM,32324625077,2852174-IN,Florida Turnpike Enterprise,2S,3,SR528 Bchline West Main WB MP6,($3.34)
11/09/2020,11/09/2020,07:38:17 PM,32324606160,2852174-IN,Florida Turnpike Enterprise,5D,5,SR417 CELEBRATION MAINLINE MP1,($3.20)
11/09/2020,11/09/2020,05:07:52 PM,32324627923,2842053-IN,Florida Turnpike Enterprise,60S,3,SR23 NEW WORLD MAIN SB MP43,($0.40)
11/09/2020,10/27/2020,07:57:56 PM,32324574672,2852172-IN,Miami-Dade Expressway Authority,43S,3,SR 874 NORTH (AT SR826),($0.94)
11/09/2020,11/09/2020,04:43:15 PM,32324536351,2852189-IN,Florida Turnpike Enterprise,50S,5,SR821 OKEECHOBEE MAINLINE MP32,($4.28)
11/09/2020,10/29/2020,10:46:30 PM,32324488365,2852187-IN,Miami-Dade Expressway Authority,43S,5,SR 924 EAST (42ND AVE),($0.94)
11/09/2020,10/29/2020,10:44:56 PM,32324488347,2852187-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/29/2020,07:35:50 PM,32324488233,2852181-IN,Miami-Dade Expressway Authority,43S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/09/2020,10/29/2020,07:31:17 PM,32324488225,2852181-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/09/2020,11/09/2020,05:09:16 PM,32324485616,2852189-IN,Florida Turnpike Enterprise,6D,5,EVERGLADES EAST,($11.76)
11/09/2020,10/29/2020,09:32:58 PM,32324471276,2852183-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/30/2020,02:13:15 AM,32324449799,2852189-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/30/2020,02:08:43 AM,32324449767,2852189-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/09/2020,10/30/2020,01:53:29 AM,32324449760,2852189-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/30/2020,01:25:43 AM,32324449659,2852174-IN,Miami-Dade Expressway Authority,63S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/09/2020,10/30/2020,12:29:09 AM,32324449421,2852184-IN,Miami-Dade Expressway Authority,63S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/09/2020,10/30/2020,02:11:58 AM,32324444512,2852189-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/30/2020,12:40:56 AM,32324449433,2852174-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/30/2020,12:27:20 AM,32324449395,2852184-IN,Miami-Dade Expressway Authority,73S,5,SR836 WEST (84TH AVE RAMP),($0.56)
11/09/2020,10/30/2020,01:55:02 AM,32324444507,2852189-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/30/2020,01:29:08 AM,32324444463,2852174-IN,Miami-Dade Expressway Authority,82S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/09/2020,10/30/2020,01:32:01 AM,32324444473,2852189-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/30/2020,12:32:25 AM,32324444352,2852184-IN,Miami-Dade Expressway Authority,82S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/09/2020,10/30/2020,12:42:30 AM,32324444372,2852174-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/29/2020,11:25:29 PM,32324448765,2852187-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/29/2020,11:24:12 PM,32324448726,2852187-IN,Miami-Dade Expressway Authority,83S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/29/2020,11:23:34 PM,32324448700,2852183-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/09/2020,10/29/2020,11:21:10 PM,32324448680,2852187-IN,Miami-Dade Expressway Authority,63S,2,SR 874 SOUTH (AT SR826),($0.47)
11/09/2020,10/29/2020,11:07:52 PM,32324448642,2852187-IN,Miami-Dade Expressway Authority,82S,3,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/29/2020,11:26:44 PM,32324444121,2852183-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/27/2020,05:04:38 PM,32324441920,2852184-IN,Miami-Dade Expressway Authority,73S,5,SR836 WEST (84TH AVE RAMP),($0.56)
11/09/2020,10/27/2020,05:10:37 PM,32324435436,2852184-IN,Miami-Dade Expressway Authority,82S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/09/2020,10/27/2020,05:07:04 PM,32324435301,2852184-IN,Miami-Dade Expressway Authority,62S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/09/2020,10/27/2020,04:51:22 PM,32324435036,2852189-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/09/2020,11/09/2020,03:47:40 PM,32324416911,2908278-IN,Florida Turnpike Enterprise,60S,2,SR91 Consulate Dr SBOff MP255,($0.80)
11/09/2020,10/29/2020,08:08:43 PM,32324409506,2852183-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/09/2020,10/29/2020,08:05:33 PM,32324398340,2852183-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/09/2020,10/27/2020,04:47:53 PM,32324397569,2852189-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/09/2020,11/09/2020,04:14:12 PM,32324402720,2852189-IN,Florida Turnpike Enterprise,50S,3,SR 821 BIRD RD GTL NB MP22,($2.14)
11/09/2020,10/29/2020,07:50:39 PM,32324369670,2852180-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/29/2020,07:10:10 PM,32324364962,2852184-IN,Miami-Dade Expressway Authority,43S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/09/2020,10/27/2020,04:46:57 PM,32324361855,2852174-IN,Miami-Dade Expressway Authority,83S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/29/2020,04:38:14 PM,32324299699,2852189-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/29/2020,03:41:26 PM,32324299531,2852189-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/09/2020,10/29/2020,03:36:55 PM,32324299528,2852189-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/09/2020,10/29/2020,04:39:47 PM,32324292120,2852189-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/29/2020,03:57:46 PM,32324291578,2852189-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/29/2020,03:38:15 PM,32324291468,2852189-IN,Miami-Dade Expressway Authority,21S,3,SR 874 NORTH (KILLIAN),($0.46)
11/09/2020,11/09/2020,03:26:07 PM,32324265306,2908278-IN,Florida Turnpike Enterprise,60S,2,SR91 HANCOCK ROAD SB ON ,($0.80)
11/09/2020,11/09/2020,02:39:45 PM,32324262728,2908278-IN,Florida Turnpike Enterprise,1D,2,SR91 Orlando I-4 MP259,($0.54)
11/09/2020,10/27/2020,03:31:11 PM,32324245371,2852183-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,11/09/2020,03:09:41 PM,32324229806,2852187-IN,Florida Turnpike Enterprise,5D,5,SR91 SAMPLE RD MP69,($1.04)
11/09/2020,11/09/2020,03:00:48 PM,32324211447,2852187-IN,Florida Turnpike Enterprise,50S,5,SR869 DEERFIELD A MAIN NB MP20,($4.28)
11/09/2020,10/27/2020,12:58:51 PM,32323910917,2852183-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/28/2020,08:21:22 PM,32323884258,2852187-IN,Miami-Dade Expressway Authority,82S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/29/2020,05:58:32 AM,32323851532,2852172-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,11/09/2020,01:10:04 PM,32323839116,2852187-IN,Florida Turnpike Enterprise,50S,3,SR 821 BIRD RD GTL NB MP22,($2.14)
11/09/2020,10/29/2020,12:52:05 AM,32323748130,2852184-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/09/2020,10/29/2020,12:31:01 AM,32323748139,2852183-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/09/2020,10/29/2020,12:56:24 AM,32323737264,2852184-IN,Miami-Dade Expressway Authority,91S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/28/2020,11:52:34 PM,32323748117,2852183-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/09/2020,10/29/2020,12:38:43 AM,32323737263,2852184-IN,Miami-Dade Expressway Authority,82S,3,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/28/2020,11:33:43 PM,32323748122,2852189-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/29/2020,12:15:40 AM,32323737249,2852187-IN,Miami-Dade Expressway Authority,82S,5,SR 924 WEST (57TH AVE),($0.94)
11/09/2020,10/29/2020,12:34:12 AM,32323737258,2852183-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/29/2020,12:37:13 AM,32323737260,2852184-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/28/2020,11:32:09 PM,32323748113,2852189-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/29/2020,12:14:09 AM,32323737236,2852187-IN,Miami-Dade Expressway Authority,63S,5,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/29/2020,12:55:08 AM,32323737257,2852184-IN,Miami-Dade Expressway Authority,81S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/09/2020,10/29/2020,12:35:32 AM,32323737254,2852183-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/09/2020,10/29/2020,01:05:38 AM,32323737259,2852181-IN,Miami-Dade Expressway Authority,61S,2,SR 924 WEST (42ND AVE),($0.47)
11/09/2020,10/29/2020,12:16:44 AM,32323737238,2842052-IN,Miami-Dade Expressway Authority,45S,3,SR836 EAST (AT 97TH AVE),($1.32)
11/09/2020,10/29/2020,03:36:15 AM,32323741703,2852189-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/09/2020,10/29/2020,02:26:04 AM,32323729161,2852187-IN,Miami-Dade Expressway Authority,65S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/09/2020,10/29/2020,02:24:16 AM,32323729154,2852187-IN,Miami-Dade Expressway Authority,73S,5,SR836 WEST (84TH AVE RAMP),($0.56)
11/09/2020,10/28/2020,08:19:45 PM,32323648465,2852187-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
